Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
APM Coffee,BOS-DOR-171,42.3288185,-71.1291818,"99 Kneeland St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrH2b5gbLUspL71HNEGCMskZm1EUdeleIc9wJwijT1s5ESvcChirNGa28K1higemUvws0JocvH2NJe2dEX88uuYHCjTRtnkSGQgYRVrkxE4JUKL4Wwzta8SJmYMc3b9GodQ-kC=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweooNxyRO74DHrITUAYZIbFG9K5szBwrxBQB-tL0OZxyQZqBedfHmqf5fMvCuP-x6TGzV4q8gpwjiH8Qlgc6EtsVzJdGdbDhqpdRvSz6Kw4IOmPtFjsGBNM4--Mlz7aM6zViipDN=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Gong Cha Dorchester,BOS-DOR-172,42.3288185,-71.1291818,"1472 Dorchester Ave, Boston, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJOXCImKmFGsGNzn3F-GQVkDzv3gFNac3i_QsXyOORVK-svsfecooAlNF0Y_cyN2v0lWPYc-GJ5pcoK1HJpa-qQ59J_Ujta9eU9SyKpQtJ6f8mq5r9MhIAz0YOf5qrh2PTCuA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrH2b5gbLUspL71HNEGCMskZm1EUdeleIc9wJwijT1s5ESvcChirNGa28K1higemUvws0JocvH2NJe2dEX88uuYHCjTRtnkSGQgYRVrkxE4JUKL4Wwzta8SJmYMc3b9GodQ-kC=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Baltic Deli & Cafe,BOS-DOR-173,42.3288185,-71.1291818,"632 Dorchester Ave #1, South Boston, MA 02127, United States",02127,Boston,MA,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHgZ4KLhDtLQb_8fgRvhKyaPU8Os8Ne7UbMyLd48YL1OyYQ9ggMYUjOrNihgvRmD5IEMRvVqZv9qNyGCX5NE0Y3In2hE0Ldxi24h5gLvAzh-oPfjEyx4yLHCMu-6G7Gk0e_QdVKYhfuW6PahWlzth1qeHKoWUaHVrOPdztrU-OXZqDjP9A73_BXKQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJOXCImKmFGsGNzn3F-GQVkDzv3gFNac3i_QsXyOORVK-svsfecooAlNF0Y_cyN2v0lWPYc-GJ5pcoK1HJpa-qQ59J_Ujta9eU9SyKpQtJ6f8mq5r9MhIAz0YOf5qrh2PTCuA=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Capitol Coffee House,BOS-DOR-174,42.3288185,-71.1291818,"122 Bowdoin St, Boston, MA 02108, United States",02108,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweov-ReX6OSaBkEHvrde8z05CuOUrOrH3H5n9kH9G_YKEKty2KrnQvCu1q36Es0lKPT8lP8M1v5CBvq8SyglHBm2ZwqmJ4kCz5v74nwtrVeQOkSxA-fRo2QaBj0avAYxFxmqdBLZ1j3QQXI=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHgZ4KLhDtLQb_8fgRvhKyaPU8Os8Ne7UbMyLd48YL1OyYQ9ggMYUjOrNihgvRmD5IEMRvVqZv9qNyGCX5NE0Y3In2hE0Ldxi24h5gLvAzh-oPfjEyx4yLHCMu-6G7Gk0e_QdVKYhfuW6PahWlzth1qeHKoWUaHVrOPdztrU-OXZqDjP9A73_BXKQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Dunkin',BOS-DOR-175,42.3288185,-71.1291818,"1580-A Dorchester Ave, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkoj86nGyVE5Ps7Qm4Mdfm4R9onSjt_3ArxisOlH2pNqR3KRe-qvUrLx_NMG0W5DQm4NPdpNBeUma5veEpGgFRTVKtRWOJzyznHe6HK007lp9MFAflvanBVON07ijb0gb31fMh=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweov-ReX6OSaBkEHvrde8z05CuOUrOrH3H5n9kH9G_YKEKty2KrnQvCu1q36Es0lKPT8lP8M1v5CBvq8SyglHBm2ZwqmJ4kCz5v74nwtrVeQOkSxA-fRo2QaBj0avAYxFxmqdBLZ1j3QQXI=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Green T Coffee Shop - Rozzie,BOS-DOR-176,42.2889392,-71.206035,"873 South St, Roslindale, MA 02131, United States",02131,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerT6e6rNYsNO8Efj5tQjPwbnWJQIv_d8CaQHFJuCIbbGF3GyjS1FUjCnSvMSPNeEp-zFYHjQ5-M0lMSQ5KPQM0W0gHjjAzl0OeRg8YdoggAPQUQlHhVSKzjdxRLrJJJ_S3i5t5H=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkoj86nGyVE5Ps7Qm4Mdfm4R9onSjt_3ArxisOlH2pNqR3KRe-qvUrLx_NMG0W5DQm4NPdpNBeUma5veEpGgFRTVKtRWOJzyznHe6HK007lp9MFAflvanBVON07ijb0gb31fMh=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
The Ice Creamsmith,BOS-DOR-177,42.2724086,-71.1403211,"2295 Dorchester Ave, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercjfrzKrPhSvbkyBQ9hGC9G5N4XvQ7dCDZsag9Pq4--Q9BwGb7okNFIC_IsZ1WrnbNh2Z8md7Q2ceK3hbzCbkXUc5uAdouCAen3BeYVE9S9voAFTN1hH1Ea5V5K1SIleXxbwu7Jg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerT6e6rNYsNO8Efj5tQjPwbnWJQIv_d8CaQHFJuCIbbGF3GyjS1FUjCnSvMSPNeEp-zFYHjQ5-M0lMSQ5KPQM0W0gHjjAzl0OeRg8YdoggAPQUQlHhVSKzjdxRLrJJJ_S3i5t5H=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
George Howell Coffee,BOS-DOR-178,42.3547859,-71.1335678,"505 Washington St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVUjSv5cenvY6RivElN8-ga8u_MjFABRS3_KC_dqyVB3A61byo9SrENlJfEyHNH8YUBv1g6Ec-Tyzwgj6LgdOqlbIqj6eGF6dA0Vgl0mtwBE3OlCE-_v7kYLpGsM0g-TLSmi0=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwercjfrzKrPhSvbkyBQ9hGC9G5N4XvQ7dCDZsag9Pq4--Q9BwGb7okNFIC_IsZ1WrnbNh2Z8md7Q2ceK3hbzCbkXUc5uAdouCAen3BeYVE9S9voAFTN1hH1Ea5V5K1SIleXxbwu7Jg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDhLRt-gIuPDJ7Rh4aTvxS5Dno5GmNTLrnkegaxRh3ECc4zIWLx15ZQtq1XwtjwVr7hLmRy-yyMKSTV2QgOA6GuJQoXyIYC0S8xhRDy4hPqpj4Lquqr1E8Yxmtj3Ie6_GkqEujrw=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweobV_8q-CmNUuSV8FdJ-UwvygYnbcx4MwSIOqrI7YBrq7mQtdzIVBKVCV6ce8_uQyHk0_dr8vgNvVtdFMF_xwR9AvhiQCbgchJiCu85Ur3t20OoXGJ5nZF-vy1X8sPcEf3h3ERf=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUnpKUZs21q6T1of5rCZU9H-E1Zd5IJcwYAc_9t903HqvjQoTXtvKizYqc4XrN9voMKNPpIVTOareh-D67AUPytGq32SQRaqE4GGcANeUInakFykLtIoIc_whs7tvVNsVQUqSHxQ=w163-h92-k-no
Sweet Life,BOS-DOR-179,42.2737047,-71.1399937,"2243 Dorchester Ave, Boston, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbgxJRZqaiNJbtOpLsUJaEcKQs1BZEakf-IFO0bnS4pSpCOFDs13HcZTN1WhK4Hs3aoV7hROGZC5DEkKabJpVGitYtz7jek8qYhDx9cVDmIk-wb5VqnwbLsBFT7okZU7pWFkv2=w122-h92-k-no
The DotBlock Diner,BOS-DOR-180,42.3096596,-71.1303279,"1211 Dorchester Ave, Boston, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w80-h106-k-no
The Berkeley Bistro + Bar,BOS-DOR-181,42.349171,-71.1445608,"350 Stuart St, Boston, MA 02116, United States",02116,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPZx8wjTr8RwDdt-lUcmzgEwN6nE4OsWpFSDOiJreZtbZZITNPLfUg39CPIZNRQI6I6SXvuYYOUBEnhTLd_ZKBWZrDHww2HfWiFWec4gp6qnNL_IWqlkPsgXnw_-O5z5UgdH6Rf0p_s_Bz=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no
Longwood Galleria Food Court,BOS-DOR-182,42.349171,-71.1445608,"400 Brookline Ave, Boston, MA 02215, United States",02215,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPZx8wjTr8RwDdt-lUcmzgEwN6nE4OsWpFSDOiJreZtbZZITNPLfUg39CPIZNRQI6I6SXvuYYOUBEnhTLd_ZKBWZrDHww2HfWiFWec4gp6qnNL_IWqlkPsgXnw_-O5z5UgdH6Rf0p_s_Bz=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w80-h106-k-no
Milkweed,BOS-DOR-183,42.2901458,-71.1170973,"1010 Morrissey Blvd, Dorchester, MA 02122, United States",02122,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodcNUxf3zy9tg3rcmPUyCC1Gm5LF6-XxEH-6L1z1b6VX_DKQCQvrBoJqG4jTAsLbTmz3af90ZHMZeHFhCxQjEJ3KIOSFRLieO8AqCfE5XnP8n8whi7vOo89d9_nHHTLGLdK2jzpY-LlxDa=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5kGaVGQo_Upn1ledRoMUpN9AFMJ6Q8lUoH9uJB4GivVZ8EtEbZTvm4zeBZMNlvANvlxk6ozkvekoobtXVxsTG3ISGkewSh6425bm4Va1HfIJLexvkftzs0Ocu9vr0Qe6uVG0wEQ=w80-h106-k-no
BRED - Lower Mills,BOS-DOR-184,42.2901458,-71.1170973,"2255 Dorchester Ave, Dorchester, MA 02124, United States",02124,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBzgFlIR1M_s2eHdKWdoqDDKgz0WHPq8ituYuGVl0497hhnXKg5OTSdcPoEJcxtesgMjamqafUuGXYBOMlIBqpC7tv7_S-ZL64s0Argsv2i4RhW8beJpEEnyD9l-GAO80H9d55=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwequUQYohgyiESXt7MPGwft-h7mQSwiZ3BH7VKXM-9KiulumElXlYOHV8ZyKa8_bGcoB07Buwh9oD5PbdCy5g_RZ_m2TqOGtFxaroS29-wd1GYStMXHgCjVBscZtsk2lTu0DiSyoBSS10W6B=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no
Savin Bar and Kitchen,BOS-DOR-185,42.2901458,-71.1170973,"116 Savin Hill Ave, Dorchester, MA 02125, United States",02125,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBzgFlIR1M_s2eHdKWdoqDDKgz0WHPq8ituYuGVl0497hhnXKg5OTSdcPoEJcxtesgMjamqafUuGXYBOMlIBqpC7tv7_S-ZL64s0Argsv2i4RhW8beJpEEnyD9l-GAO80H9d55=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwequUQYohgyiESXt7MPGwft-h7mQSwiZ3BH7VKXM-9KiulumElXlYOHV8ZyKa8_bGcoB07Buwh9oD5PbdCy5g_RZ_m2TqOGtFxaroS29-wd1GYStMXHgCjVBscZtsk2lTu0DiSyoBSS10W6B=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dKem5nZJ1Wm5VHLsxLBL5K-PDQffSTWKdMIvgjY_ZARo5Cc5xe5dqmxRULMJSOPrUSHgPlBhK02OEYiKj5SKj0JpB0jrOViQO9KDG4qnNCKArnhJzRGlaC2wyjylSWt5lTE7VA=w80-h106-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2iIm5uFkeuoKlBFKkpuydNpM38anhiFpEFV2nw6BqR-4W3rlVzCFPpBtiXe2teTx-veeh3B4o-dvR_A7SzVQE9SmdREc0hS8hi03JtNBeuRFpFgNb72D68gpwoApiifGQD7VO=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqV5Y_GH_DaFf4kDAtMzQv2PFUZgJyYQlfJ-Kw_0tuzpE70gL3PULA9fkLYZ6RYsNd2y7xL6qjvRJ10aJhyGY2U80IDJoVleIXzuZ7YNWnSs4eBUcBqeZF39YG_y6II2JOdDNOy=w92-h92-k-no
